CustomerID,Recency,Frequency,Monetary,Cluster,AOV,Segment
15549,77,8,2334.16,3,291.77,Recent Big Spenders
15550,4,12,2211.05,3,184.25,Recent Big Spenders
15551,37,7,1679.81,0,239.97,Loyal Customers
15552,217,2,252.52,2,126.26,Frequent Low-Spenders
15553,60,1,428.93,2,428.93,Frequent Low-Spenders
15554,278,1,217.2,2,217.2,Frequent Low-Spenders
15556,24,1,279.77,2,279.77,Frequent Low-Spenders
15557,29,1,468.91,2,468.91,Frequent Low-Spenders
15558,639,1,202.68,1,202.68,Inactive/At-Risk Customers
15559,568,1,1109.4,1,1109.4,Inactive/At-Risk Customers
15560,398,2,153.52,1,76.76,Inactive/At-Risk Customers
15561,12,8,1934.3899999999999,0,241.8,Loyal Customers
15562,352,3,671.4300000000001,1,223.81,Inactive/At-Risk Customers
15563,22,7,2859.46,3,408.49,Recent Big Spenders
15564,463,2,70.74000000000001,1,35.37,Inactive/At-Risk Customers
15565,50,2,173.16,2,86.58,Frequent Low-Spenders
15566,393,2,227.87,1,113.94,Inactive/At-Risk Customers
15567,19,1,186.01,2,186.01,Frequent Low-Spenders
15568,3,3,758.29,2,252.76,Frequent Low-Spenders
15569,104,10,3583.45,3,358.34,Recent Big Spenders
15571,12,14,3892.35,3,278.02,Recent Big Spenders
15572,5,10,3965.2,3,396.52,Recent Big Spenders
15573,32,5,1188.42,0,237.68,Loyal Customers
15574,178,6,1101.44,0,183.57,Loyal Customers
15575,620,1,30.1,1,30.1,Inactive/At-Risk Customers
15576,38,1,921.37,2,921.37,Frequent Low-Spenders
15577,151,5,396.03,2,79.21,Frequent Low-Spenders
15578,162,1,127.10000000000001,2,127.1,Frequent Low-Spenders
15579,69,5,1250.63,0,250.13,Loyal Customers
15580,377,8,1375.39,0,171.92,Loyal Customers
15582,25,3,682.91,2,227.64,Frequent Low-Spenders
15583,376,1,95.96,1,95.96,Inactive/At-Risk Customers
15584,24,6,1268.2,0,211.37,Loyal Customers
15585,177,1,455.3,2,455.3,Frequent Low-Spenders
15586,593,3,1139.1,1,379.7,Inactive/At-Risk Customers
15587,50,7,1522.08,0,217.44,Loyal Customers
15588,678,1,579.6,1,579.6,Inactive/At-Risk Customers
15589,256,3,478.53,2,159.51,Frequent Low-Spenders
15590,382,5,1496.6,0,299.32,Loyal Customers
15591,583,3,217.9,1,72.63,Inactive/At-Risk Customers
15592,47,1,388.58,2,388.58,Frequent Low-Spenders
15593,71,1,199.8,2,199.8,Frequent Low-Spenders
15594,16,5,1771.78,0,354.36,Loyal Customers
15595,488,1,357.59999999999997,1,357.6,Inactive/At-Risk Customers
15596,101,9,2727.72,3,303.08,Recent Big Spenders
15597,35,2,563.37,2,281.68,Frequent Low-Spenders
15598,53,2,548.02,2,274.01,Frequent Low-Spenders
15599,27,3,1250.06,2,416.69,Frequent Low-Spenders
15600,428,4,1199.31,1,299.83,Inactive/At-Risk Customers
15602,8,16,3137.96,3,196.12,Recent Big Spenders
15603,79,2,88.48,2,44.24,Frequent Low-Spenders
15604,52,1,216.39,2,216.39,Frequent Low-Spenders
15605,36,9,1741.95,3,193.55,Recent Big Spenders
15607,337,9,1708.97,0,189.89,Loyal Customers
15608,28,5,1785.98,0,357.2,Loyal Customers
15609,184,1,298.48,2,298.48,Frequent Low-Spenders
15610,52,1,112.46000000000001,2,112.46,Frequent Low-Spenders
15612,36,2,195.15,2,97.58,Frequent Low-Spenders
15613,610,1,433.71999999999997,1,433.72,Inactive/At-Risk Customers
15614,438,4,3147.36,0,786.84,Loyal Customers
15616,438,1,317.11,1,317.11,Inactive/At-Risk Customers
15617,396,3,828.55,1,276.18,Inactive/At-Risk Customers
15618,33,4,776.851,2,194.21,Frequent Low-Spenders
15619,11,1,336.4,2,336.4,Frequent Low-Spenders
15620,57,4,1942.36,0,485.59,Loyal Customers
15621,4,4,1293.03,0,323.26,Loyal Customers
15623,141,8,2437.05,3,304.63,Recent Big Spenders
15624,117,4,588.13,2,147.03,Frequent Low-Spenders
15625,104,9,3236.4,3,359.6,Recent Big Spenders
15626,75,3,1067.52,2,355.84,Frequent Low-Spenders
15627,457,2,566.9,1,283.45,Inactive/At-Risk Customers
15629,450,4,2240.9,0,560.22,Loyal Customers
15630,45,3,1481.4,0,493.8,Loyal Customers
15631,642,1,596.67,1,596.67,Inactive/At-Risk Customers
15632,16,8,3285.31,3,410.66,Recent Big Spenders
15634,17,2,554.65,2,277.32,Frequent Low-Spenders
15635,396,1,100.35,1,100.35,Inactive/At-Risk Customers
15636,90,4,1444.58,0,361.14,Loyal Customers
15637,53,5,797.59,0,159.52,Loyal Customers
15638,379,6,2265.2,0,377.53,Loyal Customers
15639,134,3,1065.08,2,355.03,Frequent Low-Spenders
15642,730,1,105.77999999999999,1,105.78,Inactive/At-Risk Customers
15643,192,3,664.0,2,221.33,Frequent Low-Spenders
15644,166,4,803.54,2,200.88,Frequent Low-Spenders
15645,19,3,1055.17,2,351.72,Frequent Low-Spenders
15646,158,5,784.81,0,156.96,Loyal Customers
15647,415,1,169.0,1,169.0,Inactive/At-Risk Customers
15648,204,2,639.5,2,319.75,Frequent Low-Spenders
15649,336,4,1660.35,0,415.09,Loyal Customers
15650,522,2,553.88,1,276.94,Inactive/At-Risk Customers
15651,37,5,1259.06,0,251.81,Loyal Customers
15652,91,5,1405.94,0,281.19,Loyal Customers
15653,93,2,877.44,2,438.72,Frequent Low-Spenders
15654,9,2,922.53,2,461.26,Frequent Low-Spenders
15655,243,1,560.67,2,560.67,Frequent Low-Spenders
15656,45,4,748.5,2,187.12,Frequent Low-Spenders
15657,23,1,30.0,2,30.0,Frequent Low-Spenders
15658,190,8,2117.27,0,264.66,Loyal Customers
15659,44,3,532.49,2,177.5,Frequent Low-Spenders
15660,25,15,2603.69,3,173.58,Recent Big Spenders
15661,317,8,1215.95,0,151.99,Loyal Customers
15662,661,2,283.73,1,141.86,Inactive/At-Risk Customers
15663,106,1,138.14,2,138.14,Frequent Low-Spenders
15664,51,4,1254.03,0,313.51,Loyal Customers
15666,472,2,632.9399999999999,1,316.47,Inactive/At-Risk Customers
15667,40,1,301.32,2,301.32,Frequent Low-Spenders
15668,218,1,76.32,2,76.32,Frequent Low-Spenders
15669,40,4,684.34,2,171.08,Frequent Low-Spenders
15670,297,2,325.2,1,162.6,Inactive/At-Risk Customers
15671,19,7,2657.13,3,379.59,Recent Big Spenders
15672,725,1,45.3,1,45.3,Inactive/At-Risk Customers
15675,81,4,542.04,2,135.51,Frequent Low-Spenders
15676,19,3,3435.76,0,1145.25,Loyal Customers
15677,49,3,1305.6299999999999,2,435.21,Frequent Low-Spenders
15678,53,3,1825.94,0,608.65,Loyal Customers
15679,24,4,781.28,2,195.32,Frequent Low-Spenders
15681,25,14,2989.7,3,213.55,Recent Big Spenders
15682,599,2,318.24,1,159.12,Inactive/At-Risk Customers
15683,117,2,524.54,2,262.27,Frequent Low-Spenders
15684,547,3,173.95,1,57.98,Inactive/At-Risk Customers
15685,450,1,55.98,1,55.98,Inactive/At-Risk Customers
15686,420,1,90.0,1,90.0,Inactive/At-Risk Customers
15687,9,9,2993.1,3,332.57,Recent Big Spenders
15688,419,1,190.57,1,190.57,Inactive/At-Risk Customers
15689,120,3,521.03,2,173.68,Frequent Low-Spenders
15690,4,2,239.76,2,119.88,Frequent Low-Spenders
15691,252,4,571.3,2,142.82,Frequent Low-Spenders
15692,28,1,191.04,2,191.04,Frequent Low-Spenders
15693,659,1,37.5,1,37.5,Inactive/At-Risk Customers
15695,267,4,1131.04,0,282.76,Loyal Customers
15696,33,13,3881.22,3,298.56,Recent Big Spenders
15697,690,1,246.75,1,246.75,Inactive/At-Risk Customers
15698,624,1,46.2,1,46.2,Inactive/At-Risk Customers
15699,18,1,309.65,2,309.65,Frequent Low-Spenders
15700,172,2,696.6800000000001,2,348.34,Frequent Low-Spenders
15701,2,4,1529.0,0,382.25,Loyal Customers
15702,476,2,140.39,1,70.19,Inactive/At-Risk Customers
15703,265,1,211.5,2,211.5,Frequent Low-Spenders
15704,140,6,3734.66,3,622.44,Recent Big Spenders
15705,201,1,143.1,2,143.1,Frequent Low-Spenders
15706,64,4,1060.56,0,265.14,Loyal Customers
15707,35,4,916.98,2,229.24,Frequent Low-Spenders
15708,41,9,3887.15,3,431.91,Recent Big Spenders
15709,284,2,327.85,2,163.92,Frequent Low-Spenders
15710,417,1,898.87,1,898.87,Inactive/At-Risk Customers
15711,557,2,420.25,1,210.12,Inactive/At-Risk Customers
15712,9,12,3472.41,3,289.37,Recent Big Spenders
15713,143,4,839.64,2,209.91,Frequent Low-Spenders
15714,12,5,783.96,2,156.79,Frequent Low-Spenders
15715,556,5,658.02,1,131.6,Inactive/At-Risk Customers
15716,146,11,2485.26,3,225.93,Recent Big Spenders
15717,234,5,607.0,2,121.4,Frequent Low-Spenders
15718,540,1,293.79,1,293.79,Inactive/At-Risk Customers
15720,24,2,739.22,2,369.61,Frequent Low-Spenders
15721,12,1,471.40000000000003,2,471.4,Frequent Low-Spenders
15723,365,4,930.7,1,232.68,Inactive/At-Risk Customers
15724,201,3,310.85,2,103.62,Frequent Low-Spenders
15725,15,1,415.25,2,415.25,Frequent Low-Spenders
15726,390,1,321.91,1,321.91,Inactive/At-Risk Customers
15728,380,2,544.6,1,272.3,Inactive/At-Risk Customers
15729,213,3,192.55,2,64.18,Frequent Low-Spenders
15730,66,5,1726.58,0,345.32,Loyal Customers
15731,554,1,125.3,1,125.3,Inactive/At-Risk Customers
15732,212,10,1543.97,3,154.4,Recent Big Spenders
15733,283,1,162.3,1,162.3,Inactive/At-Risk Customers
15734,115,4,2263.3,0,565.83,Loyal Customers
15735,421,1,327.68,1,327.68,Inactive/At-Risk Customers
15736,435,2,1767.12,1,883.56,Inactive/At-Risk Customers
15737,15,8,1188.12,0,148.51,Loyal Customers
15739,66,1,449.12,2,449.12,Frequent Low-Spenders
15740,49,1,154.88,2,154.88,Frequent Low-Spenders
15741,458,2,208.62,1,104.31,Inactive/At-Risk Customers
15742,619,1,156.87,1,156.87,Inactive/At-Risk Customers
15743,16,4,775.96,2,193.99,Frequent Low-Spenders
15744,78,1,34.8,2,34.8,Frequent Low-Spenders
15745,19,4,1094.59,0,273.65,Loyal Customers
15746,134,1,196.88,2,196.88,Frequent Low-Spenders
15747,13,9,2499.81,3,277.76,Recent Big Spenders
15748,40,3,609.81,2,203.27,Frequent Low-Spenders
15751,461,11,1380.44,3,125.49,Recent Big Spenders
15752,40,9,3924.91,3,436.1,Recent Big Spenders
15753,305,1,79.2,1,79.2,Inactive/At-Risk Customers
15754,51,9,3037.61,3,337.51,Recent Big Spenders
15756,61,4,528.01,2,132.0,Frequent Low-Spenders
15757,66,6,2940.36,3,490.06,Recent Big Spenders
15758,25,1,205.25,2,205.25,Frequent Low-Spenders
15759,218,7,830.93,0,118.7,Loyal Customers
15761,443,1,143.04999999999998,1,143.05,Inactive/At-Risk Customers
15762,65,2,583.75,2,291.88,Frequent Low-Spenders
15763,32,2,1086.92,2,543.46,Frequent Low-Spenders
15765,667,1,370.63,1,370.63,Inactive/At-Risk Customers
15766,64,3,831.0600000000001,2,277.02,Frequent Low-Spenders
15770,613,1,321.45,1,321.45,Inactive/At-Risk Customers
15771,604,3,1006.54,1,335.51,Inactive/At-Risk Customers
15772,418,1,280.88,1,280.88,Inactive/At-Risk Customers
15773,6,2,774.5200000000001,2,387.26,Frequent Low-Spenders
15774,69,6,1288.34,0,214.72,Loyal Customers
15775,245,2,150.5,2,75.25,Frequent Low-Spenders
15776,133,1,241.62,2,241.62,Frequent Low-Spenders
15777,241,7,1762.61,0,251.8,Loyal Customers
15778,431,1,307.95,1,307.95,Inactive/At-Risk Customers
15779,463,2,124.08,1,62.04,Inactive/At-Risk Customers
15780,184,3,475.28000000000003,2,158.43,Frequent Low-Spenders
15781,25,3,345.46,2,115.15,Frequent Low-Spenders
15783,11,1,246.3,2,246.3,Frequent Low-Spenders
15784,468,2,848.33,1,424.16,Inactive/At-Risk Customers
15787,26,3,933.26,2,311.09,Frequent Low-Spenders
15788,509,1,221.82999999999998,1,221.83,Inactive/At-Risk Customers
15789,358,6,1962.01,0,327.0,Loyal Customers
15790,10,1,218.75,2,218.75,Frequent Low-Spenders
15791,44,5,3608.34,3,721.67,Recent Big Spenders
15792,400,2,933.84,1,466.92,Inactive/At-Risk Customers
15793,15,8,2399.5699999999997,3,299.95,Recent Big Spenders
15794,736,2,777.0,1,388.5,Inactive/At-Risk Customers
15795,150,8,1979.87,0,247.48,Loyal Customers
15797,113,6,2821.08,0,470.18,Loyal Customers
15798,493,3,1535.37,1,511.79,Inactive/At-Risk Customers
15799,76,4,1421.34,0,355.34,Loyal Customers
15800,107,7,1227.07,0,175.3,Loyal Customers
15801,46,3,1063.95,2,354.65,Frequent Low-Spenders
15802,143,1,451.42,2,451.42,Frequent Low-Spenders
15803,51,4,1929.66,0,482.42,Loyal Customers
15806,46,3,784.58,2,261.53,Frequent Low-Spenders
15807,50,5,1817.52,0,363.5,Loyal Customers
15809,36,7,1274.44,0,182.06,Loyal Customers
15810,79,8,2999.04,3,374.88,Recent Big Spenders
15811,22,7,3486.15,3,498.02,Recent Big Spenders
15813,208,2,1303.91,2,651.96,Frequent Low-Spenders
15814,17,6,2634.44,0,439.07,Loyal Customers
15815,64,5,2100.6,0,420.12,Loyal Customers
15816,542,2,144.15,1,72.08,Inactive/At-Risk Customers
15817,421,3,2766.4,0,922.13,Loyal Customers
15818,588,1,340.5,1,340.5,Inactive/At-Risk Customers
15819,49,10,3934.79,3,393.48,Recent Big Spenders
15820,320,1,206.98,1,206.98,Inactive/At-Risk Customers
15821,44,2,570.96,2,285.48,Frequent Low-Spenders
15822,3,6,1840.06,0,306.68,Loyal Customers
15823,372,3,3882.17,0,1294.06,Loyal Customers
15824,453,2,890.94,1,445.47,Inactive/At-Risk Customers
15825,172,1,532.94,2,532.94,Frequent Low-Spenders
15826,56,4,2598.28,0,649.57,Loyal Customers
15828,375,1,1108.82,1,1108.82,Inactive/At-Risk Customers
15829,99,2,636.14,2,318.07,Frequent Low-Spenders
15830,38,1,576.0,2,576.0,Frequent Low-Spenders
15831,58,3,794.64,2,264.88,Frequent Low-Spenders
15832,254,1,836.79,2,836.79,Frequent Low-Spenders
15833,738,1,80.4,1,80.4,Inactive/At-Risk Customers
15834,70,7,3764.39,3,537.77,Recent Big Spenders
15835,44,4,954.09,2,238.52,Frequent Low-Spenders
15836,50,1,137.37,2,137.37,Frequent Low-Spenders
15837,65,2,777.01,2,388.5,Frequent Low-Spenders
15839,33,3,1048.49,2,349.5,Frequent Low-Spenders
15840,59,2,355.56,2,177.78,Frequent Low-Spenders
15841,73,9,2742.41,3,304.71,Recent Big Spenders
15842,393,2,548.8,1,274.4,Inactive/At-Risk Customers
15843,304,1,118.95,1,118.95,Inactive/At-Risk Customers
15844,46,1,130.74,2,130.74,Frequent Low-Spenders
15846,385,1,107.01,1,107.01,Inactive/At-Risk Customers
15847,38,5,822.5699999999999,0,164.51,Loyal Customers
15848,622,1,137.99,1,137.99,Inactive/At-Risk Customers
15850,19,6,1006.75,0,167.79,Loyal Customers
15851,527,1,109.72999999999999,1,109.73,Inactive/At-Risk Customers
15852,187,3,257.26,2,85.75,Frequent Low-Spenders
15853,52,1,110.8,2,110.8,Frequent Low-Spenders
15855,137,6,1052.72,0,175.45,Loyal Customers
15857,19,2,570.48,2,285.24,Frequent Low-Spenders
15858,16,13,3552.41,3,273.26,Recent Big Spenders
15859,432,1,438.46,1,438.46,Inactive/At-Risk Customers
15862,8,13,2512.29,3,193.25,Recent Big Spenders
15863,26,5,355.1,2,71.02,Frequent Low-Spenders
15864,22,7,2180.7599999999998,0,311.54,Loyal Customers
15865,41,5,2241.42,0,448.28,Loyal Customers
15866,101,1,211.89,2,211.89,Frequent Low-Spenders
15868,583,1,94.53,1,94.53,Inactive/At-Risk Customers
15869,277,3,321.11,2,107.04,Frequent Low-Spenders
15870,33,4,857.46,2,214.36,Frequent Low-Spenders
15871,437,1,33.099999999999994,1,33.1,Inactive/At-Risk Customers
15872,15,4,729.25,2,182.31,Frequent Low-Spenders
15873,500,4,313.92,1,78.48,Inactive/At-Risk Customers
15875,646,1,108.52,1,108.52,Inactive/At-Risk Customers
15876,409,2,1449.14,1,724.57,Inactive/At-Risk Customers
15877,2,2,490.33,2,245.16,Frequent Low-Spenders
15878,562,2,330.77,1,165.38,Inactive/At-Risk Customers
15879,404,4,1137.8,1,284.45,Inactive/At-Risk Customers
15880,369,1,329.03,1,329.03,Inactive/At-Risk Customers
15881,312,5,501.39,2,100.28,Frequent Low-Spenders
15882,199,8,1124.66,0,140.58,Loyal Customers
15883,2,2,396.48,2,198.24,Frequent Low-Spenders
15884,432,2,244.6,1,122.3,Inactive/At-Risk Customers
15885,93,15,1951.82,3,130.12,Recent Big Spenders
15886,60,4,1052.87,0,263.22,Loyal Customers
15887,407,3,1027.15,1,342.38,Inactive/At-Risk Customers
15888,81,3,429.16,2,143.05,Frequent Low-Spenders
15889,157,8,1427.6,0,178.45,Loyal Customers
15890,395,5,535.6500000000001,1,107.13,Inactive/At-Risk Customers
15891,227,1,511.68,2,511.68,Frequent Low-Spenders
15892,669,1,128.2,1,128.2,Inactive/At-Risk Customers
15893,482,1,305.28,1,305.28,Inactive/At-Risk Customers
15894,253,2,258.25,2,129.12,Frequent Low-Spenders
15895,150,1,179.17,2,179.17,Frequent Low-Spenders
15897,194,2,208.59,2,104.3,Frequent Low-Spenders
15899,369,1,56.25,1,56.25,Inactive/At-Risk Customers
15900,24,4,886.5699999999999,2,221.64,Frequent Low-Spenders
15901,17,7,687.72,0,98.25,Loyal Customers
15902,380,1,145.01,1,145.01,Inactive/At-Risk Customers
15904,8,1,164.68,2,164.68,Frequent Low-Spenders
15905,543,1,114.69,1,114.69,Inactive/At-Risk Customers
15906,20,10,2530.19,3,253.02,Recent Big Spenders
15907,4,3,882.72,2,294.24,Frequent Low-Spenders
15908,491,2,758.6200000000001,1,379.31,Inactive/At-Risk Customers
15909,174,1,191.94,2,191.94,Frequent Low-Spenders
15910,1,15,2661.17,3,177.41,Recent Big Spenders
15911,624,8,1700.24,0,212.53,Loyal Customers
15912,178,9,1074.7,0,119.41,Loyal Customers
15913,534,1,6.3,1,6.3,Inactive/At-Risk Customers
15914,378,2,205.99,1,103.0,Inactive/At-Risk Customers
15915,402,1,364.45,1,364.45,Inactive/At-Risk Customers
15916,16,13,3145.24,3,241.94,Recent Big Spenders
15917,248,5,530.17,2,106.03,Frequent Low-Spenders
15918,191,3,582.88,2,194.29,Frequent Low-Spenders
15919,20,2,525.69,2,262.85,Frequent Low-Spenders
15920,154,9,569.14,0,63.24,Loyal Customers
15921,173,4,770.26,2,192.56,Frequent Low-Spenders
15922,373,1,369.5,1,369.5,Inactive/At-Risk Customers
15923,373,1,127.08,1,127.08,Inactive/At-Risk Customers
15924,731,1,102.82,1,102.82,Inactive/At-Risk Customers
15925,194,1,207.15,2,207.15,Frequent Low-Spenders
15926,542,1,134.44,1,134.44,Inactive/At-Risk Customers
15927,647,1,106.53999999999999,1,106.54,Inactive/At-Risk Customers
15928,656,1,293.53000000000003,1,293.53,Inactive/At-Risk Customers
15929,644,1,594.0,1,594.0,Inactive/At-Risk Customers
15930,67,1,426.63,2,426.63,Frequent Low-Spenders
15931,428,1,239.9,1,239.9,Inactive/At-Risk Customers
15932,4,8,2495.87,3,311.98,Recent Big Spenders
15933,21,3,1107.46,2,369.15,Frequent Low-Spenders
15934,418,2,2190.66,0,1095.33,Loyal Customers
15935,239,2,416.86,2,208.43,Frequent Low-Spenders
15936,379,2,282.79,1,141.4,Inactive/At-Risk Customers
15937,64,1,145.35,2,145.35,Frequent Low-Spenders
15938,112,9,734.81,0,81.65,Loyal Customers
15940,311,1,35.8,1,35.8,Inactive/At-Risk Customers
15941,637,1,405.0,1,405.0,Inactive/At-Risk Customers
15942,134,1,337.44,2,337.44,Frequent Low-Spenders
15943,650,2,271.29,1,135.65,Inactive/At-Risk Customers
15944,277,4,2164.24,0,541.06,Loyal Customers
15945,365,4,646.27,1,161.57,Inactive/At-Risk Customers
15946,503,3,2304.18,0,768.06,Loyal Customers
15947,83,1,1708.24,2,1708.24,Frequent Low-Spenders
15948,8,3,1509.09,0,503.03,Loyal Customers
15949,17,2,364.71999999999997,2,182.36,Frequent Low-Spenders
15951,9,3,1013.17,2,337.72,Frequent Low-Spenders
15952,34,4,781.91,2,195.48,Frequent Low-Spenders
15954,589,1,190.75,1,190.75,Inactive/At-Risk Customers
15956,551,2,617.6,1,308.8,Inactive/At-Risk Customers
15957,32,3,921.25,2,307.08,Frequent Low-Spenders
15958,74,4,462.12,2,115.53,Frequent Low-Spenders
15959,682,3,542.89,1,180.96,Inactive/At-Risk Customers
15960,374,4,410.95,1,102.74,Inactive/At-Risk Customers
15961,379,1,451.28999999999996,1,451.29,Inactive/At-Risk Customers
15962,449,1,289.48,1,289.48,Inactive/At-Risk Customers
15963,20,2,470.76,2,235.38,Frequent Low-Spenders
15964,663,1,269.21,1,269.21,Inactive/At-Risk Customers
15965,17,13,2771.94,3,213.23,Recent Big Spenders
15966,451,1,426.53,1,426.53,Inactive/At-Risk Customers
15967,23,12,2966.0,3,247.17,Recent Big Spenders
15968,388,1,404.55,1,404.55,Inactive/At-Risk Customers
15969,3,5,1127.05,0,225.41,Loyal Customers
15970,304,2,1017.32,1,508.66,Inactive/At-Risk Customers
15972,456,5,1769.33,0,353.87,Loyal Customers
15973,367,3,680.62,1,226.87,Inactive/At-Risk Customers
15974,39,7,3442.15,3,491.74,Recent Big Spenders
15975,84,1,371.01,2,371.01,Frequent Low-Spenders
15976,165,6,1694.41,0,282.4,Loyal Customers
15977,17,2,1054.73,2,527.36,Frequent Low-Spenders
15978,77,3,3279.42,0,1093.14,Loyal Customers
15979,603,1,329.21999999999997,1,329.22,Inactive/At-Risk Customers
15982,605,1,324.51,1,324.51,Inactive/At-Risk Customers
15983,22,8,3110.37,3,388.8,Recent Big Spenders
15985,123,7,2715.2799999999997,3,387.9,Recent Big Spenders
15986,30,2,354.41999999999996,2,177.21,Frequent Low-Spenders
15987,12,8,1535.99,0,192.0,Loyal Customers
15988,19,3,738.89,2,246.3,Frequent Low-Spenders
15989,376,2,368.31,1,184.16,Inactive/At-Risk Customers
15990,44,7,1997.75,0,285.39,Loyal Customers
15991,534,1,150.55,1,150.55,Inactive/At-Risk Customers
15992,4,3,896.6,2,298.87,Frequent Low-Spenders
15993,9,7,2777.67,3,396.81,Recent Big Spenders
15994,55,3,1175.68,2,391.89,Frequent Low-Spenders
15995,414,1,694.54,1,694.54,Inactive/At-Risk Customers
15996,88,7,1386.4,0,198.06,Loyal Customers
15999,736,1,20.4,1,20.4,Inactive/At-Risk Customers
16001,381,1,583.39,1,583.39,Inactive/At-Risk Customers
16002,625,1,169.21,1,169.21,Inactive/At-Risk Customers
16004,475,5,2146.39,0,429.28,Loyal Customers
16005,12,10,2365.49,3,236.55,Recent Big Spenders
16006,211,2,332.82,2,166.41,Frequent Low-Spenders
16007,48,7,3053.06,3,436.15,Recent Big Spenders
16009,22,4,972.11,2,243.03,Frequent Low-Spenders
16010,246,11,1694.86,3,154.08,Recent Big Spenders
16012,35,5,2978.59,0,595.72,Loyal Customers
16014,38,5,1100.28,0,220.06,Loyal Customers
16015,4,3,704.55,2,234.85,Frequent Low-Spenders
16016,3,11,2083.4,3,189.4,Recent Big Spenders
16017,47,5,1545.58,0,309.12,Loyal Customers
16018,39,4,698.13,2,174.53,Frequent Low-Spenders
16020,17,3,851.01,2,283.67,Frequent Low-Spenders
16021,395,2,487.03,1,243.52,Inactive/At-Risk Customers
16022,260,1,602.63,2,602.63,Frequent Low-Spenders
16023,46,3,719.81,2,239.94,Frequent Low-Spenders
16024,12,3,483.99,2,161.33,Frequent Low-Spenders
16025,30,1,439.65999999999997,2,439.66,Frequent Low-Spenders
16026,43,1,236.09,2,236.09,Frequent Low-Spenders
16027,92,15,2048.36,3,136.56,Recent Big Spenders
16028,596,1,82.2,1,82.2,Inactive/At-Risk Customers
16030,310,1,331.24,1,331.24,Inactive/At-Risk Customers
16031,92,2,547.9,2,273.95,Frequent Low-Spenders
16032,456,6,1965.72,0,327.62,Loyal Customers
16034,196,6,911.32,0,151.89,Loyal Customers
16035,560,1,217.73,1,217.73,Inactive/At-Risk Customers
16036,87,4,2556.84,0,639.21,Loyal Customers
16037,270,5,1509.34,0,301.87,Loyal Customers
16038,8,3,471.78,2,157.26,Frequent Low-Spenders
16039,424,2,456.4,1,228.2,Inactive/At-Risk Customers
16040,65,7,2416.9,0,345.27,Loyal Customers
16041,31,3,3166.4,0,1055.47,Loyal Customers
16042,22,8,2245.32,3,280.67,Recent Big Spenders
16043,38,8,1856.59,0,232.07,Loyal Customers
16044,435,1,340.84,1,340.84,Inactive/At-Risk Customers
16045,120,8,3434.93,3,429.37,Recent Big Spenders
16046,562,1,235.78,1,235.78,Inactive/At-Risk Customers
16047,682,1,107.14,1,107.14,Inactive/At-Risk Customers
16048,373,4,818.79,1,204.7,Inactive/At-Risk Customers
16049,40,6,1852.15,0,308.69,Loyal Customers
16050,174,3,300.7,2,100.23,Frequent Low-Spenders
16051,682,1,188.44,1,188.44,Inactive/At-Risk Customers
16052,54,1,362.06,2,362.06,Frequent Low-Spenders
16053,33,6,3634.84,3,605.81,Recent Big Spenders
16054,145,4,2111.88,0,527.97,Loyal Customers
16055,221,1,134.8,2,134.8,Frequent Low-Spenders
16056,45,1,650.75,2,650.75,Frequent Low-Spenders
16057,16,10,3854.85,3,385.48,Recent Big Spenders
16058,406,1,62.7,1,62.7,Inactive/At-Risk Customers
16059,66,12,3053.57,3,254.46,Recent Big Spenders
16060,401,3,541.95,1,180.65,Inactive/At-Risk Customers
16061,431,1,89.65,1,89.65,Inactive/At-Risk Customers
16062,10,8,2863.45,3,357.93,Recent Big Spenders
16063,260,1,335.32,2,335.32,Frequent Low-Spenders
16064,725,1,109.31,1,109.31,Inactive/At-Risk Customers
16065,365,8,1992.13,0,249.02,Loyal Customers
16066,17,5,1521.04,0,304.21,Loyal Customers
16067,563,3,3269.11,0,1089.7,Loyal Customers
16068,594,1,115.73,1,115.73,Inactive/At-Risk Customers
16069,418,1,457.7,1,457.7,Inactive/At-Risk Customers
16070,22,2,852.15,2,426.08,Frequent Low-Spenders
16071,45,4,1076.8,0,269.2,Loyal Customers
16073,297,1,122.4,1,122.4,Inactive/At-Risk Customers
16074,390,1,252.5,1,252.5,Inactive/At-Risk Customers
16075,503,2,736.93,1,368.46,Inactive/At-Risk Customers
16076,3,10,2234.73,3,223.47,Recent Big Spenders
16077,626,1,2300.4,1,2300.4,Inactive/At-Risk Customers
16078,284,2,362.99,2,181.5,Frequent Low-Spenders
16079,17,3,1352.0,0,450.67,Loyal Customers
16080,82,4,602.56,2,150.64,Frequent Low-Spenders
16082,670,1,106.75,1,106.75,Inactive/At-Risk Customers
16083,101,4,2351.42,0,587.86,Loyal Customers
16084,299,1,436.18,1,436.18,Inactive/At-Risk Customers
16085,23,12,2341.03,3,195.09,Recent Big Spenders
16086,59,10,2687.73,3,268.77,Recent Big Spenders
16087,389,5,1739.92,0,347.98,Loyal Customers
16088,576,2,1437.43,1,718.72,Inactive/At-Risk Customers
16089,386,2,263.49,1,131.74,Inactive/At-Risk Customers
16090,624,1,180.56,1,180.56,Inactive/At-Risk Customers
16091,155,2,315.06,2,157.53,Frequent Low-Spenders
16092,115,6,1587.94,0,264.66,Loyal Customers
16093,107,1,17.0,2,17.0,Frequent Low-Spenders
16094,12,11,3695.56,3,335.96,Recent Big Spenders
16095,456,1,447.05,1,447.05,Inactive/At-Risk Customers
16096,264,4,1584.97,0,396.24,Loyal Customers
